406	45
407	4
408	3
408	23
408	45
409	20
409	22
410	4
410	22
411	7
412	4
412	22
413	4
413	22
414	22
415	22
416	4
417	4
418	22
419	4
420	4
420	12
420	25
421	4
422	4
422	7
423	22
424	3
424	13
424	22
424	24
424	26
424	45
425	4
426	4
426	7
426	12
426	22
426	45
427	4
427	28
427	87
428	4
429	3
429	4
429	7
429	22
429	47
429	59
430	4
431	4
432	0
432	3
432	4
432	20
432	26
432	51
433	4
434	22
435	4
436	7
436	22
436	42
437	4
438	4
438	28
439	27
440	23
441	4
442	26
443	15
444	45
445	3
445	4
445	7
445	22
446	4
446	42
447	3
447	22
447	26
448	3
448	4
448	13
448	20
448	26
448	51
449	3
450	3
450	4
450	26
450	27
451	3
451	4
451	26
452	4
453	4
454	22
455	4
455	7
455	22
455	23
455	25
455	28
455	33
455	45
456	45
457	26
458	4
459	13
460	45
461	30
462	27
463	87
464	4
464	7
464	22
465	4
466	4
467	4
467	7
467	43
467	45
468	3
469	4
469	55
470	4
471	4
471	5
471	7
471	22
471	24
471	25
471	28
471	31
471	43
471	55
472	4
473	4
473	20
473	22
473	25
473	28
474	3
474	7
474	24
475	45
476	45
477	4
478	4
479	4
480	22
481	22
482	1
482	27
483	4
483	22
484	22
485	3
486	4
487	22
488	22
489	4
490	22
491	22
492	87
493	25
494	4
495	4
496	28
497	4
498	14
499	45
500	4
501	4
501	22
501	62
502	4
503	4
503	22
504	4
504	12
504	66
505	4
506	4
507	22
508	28
509	22
510	17
511	4
512	26
513	4
514	3
515	22
515	45
516	4
516	22
517	4
518	4
518	22
518	45
519	4
519	22
519	45
520	4
520	7
520	22
521	4
522	22
523	42
523	45
524	4
525	4
525	15
526	4
526	22
527	4
528	21
529	22
529	61
530	22
531	4
531	22
531	45
532	4
532	7
532	22
533	3
533	4
533	22
533	23
533	31
533	45
534	3
534	22
534	28
534	42
535	4
535	21
535	22
536	22
536	45
537	42
538	11
538	22
538	23
538	45
539	4
540	3
540	4
540	22
540	28
541	3
541	4
541	22
541	24
542	22
543	22
544	4
544	22
545	3
545	22
545	24
545	42
545	61
546	3
546	4
546	42
547	4
547	22
548	4
548	7
548	22
549	4
550	7
550	22
551	15
551	16
552	4
553	22
554	22
554	61
555	3
556	3
556	22
557	33
558	4
559	4
560	4
561	22
561	87
562	4
563	4
564	4
564	22
565	4
566	4
567	3
568	4
569	3
570	3
571	22
572	4
572	22
573	4
574	0
574	3
574	4
574	7
574	22
574	23
574	26
574	45
574	47
574	48
574	60
574	61
574	62
575	7
576	3
577	3
577	26
578	37
579	4
579	22
580	4
581	4
581	7
581	22
581	45
582	4
583	4
584	22
585	4
586	22
587	4
587	45
588	86
589	45
590	24
591	4
592	28
593	4
594	25
595	21
596	4
597	22
598	25
599	21
600	3
600	7
600	24
601	3
601	15
602	4
603	37
604	4
605	22
605	100
606	4
606	7
606	12
606	22
606	45
607	22
608	4
608	24
609	45
610	3
611	4
611	45
612	42
613	4
613	22
614	22
614	23
614	45
615	4
616	9
616	23
616	45
617	22
618	3
618	23
618	24
619	24
620	3
620	24
620	26
621	20
622	4
623	22
623	28
623	45
624	3
624	7
625	3
625	22
626	3
626	4
626	7
626	22
626	45
626	61
626	62
627	28
628	4
629	7
629	22
630	4
631	3
631	4
631	6
631	7
631	22
631	45
631	62
632	25
633	22
634	3
634	4
634	22
635	24
636	22
637	29
638	22
639	25
640	4
641	4
641	7
641	22
641	45
642	3
643	4
644	3
644	4
644	22
644	47
644	59
645	22
646	4
646	22
646	47
647	4
647	7
647	22
648	4
648	15
648	22
649	4
650	4
651	4
651	5
651	42
651	92
652	3
652	4
652	15
652	22
652	55
653	4
654	28
655	22
655	33
656	4
657	3
657	15
657	28
658	4
658	22
658	25
658	28
659	22
660	25
661	4
661	22
662	4
662	33
663	45
664	26
665	4
666	4
666	22
666	26
666	100
667	24
668	4
669	3
670	7
671	7
671	45
672	4
673	4
674	22
674	29
675	22
676	22
677	33
678	45
679	24
680	3
681	22
681	36
682	92
682	93
683	4
684	26
685	4
686	4
686	5
686	22
687	7
688	22
689	7
689	22
689	25
689	28
689	30
689	35
689	36
689	37
689	45
690	22
690	28
690	36
691	22
692	4
692	42
693	42
694	3
694	4
694	22
695	28
696	22
696	45
697	29
697	42
698	42
698	45
699	45
699	61
700	3
700	4
700	7
700	22
700	23
700	24
700	51
701	27
702	26
703	3
703	4
703	22
703	24
703	45
703	51
704	4
705	4
706	40
707	25
707	28
708	25
708	28
709	15
709	17
709	20
709	22
709	45
709	63
710	3
710	52
711	7
711	22
711	28
712	4
712	7
712	22
712	55
713	4
714	4
714	22
715	4
715	22
716	7
716	22
716	28
716	58
717	4
717	7
717	22
717	37
718	3
719	3
719	22
720	4
720	22
721	3
722	22
723	4
723	22
724	22
725	3
725	23
726	4
726	22
726	60
727	7
728	7
728	15
728	22
728	23
728	45
729	3
729	4
729	7
729	22
729	25
729	45
730	3
730	22
731	3
732	3
733	25
733	70
733	85
734	25
735	21
735	25
736	4
737	20
738	45
739	25
740	22
741	4
742	15
743	45
744	45
745	40
745	80
746	40
747	22
748	4
749	4
750	4
751	4
752	4
753	4
753	14
754	4
754	14
755	4
755	22
756	22
757	4
757	22
758	22
759	4
760	100
761	22
762	22
763	4
764	45
765	22
766	4
766	22
767	7
767	22
767	48
768	3
769	55
770	4
770	7
770	20
770	22
770	25
770	33
771	3
771	63
772	63
773	20
773	42
774	22
775	22
776	3
776	42
777	4
778	4
779	22
780	3
781	3
781	4
782	3
782	4
783	22
784	4
784	22
785	22
786	4
786	15
787	22
788	27
789	4
790	22
791	4
792	22
793	5
794	22
795	22
796	4
797	22
798	22
798	45
799	4
799	22
800	4
801	22
802	76
803	4
803	31
804	55
805	22
806	3
807	19
808	5
809	22
810	4
811	4
812	28
813	4
814	4
814	22
814	28
814	33
815	23
816	28
817	22
818	22
819	3
820	4
820	25
821	22
822	22
823	3
824	100
825	4
825	22
825	45
826	22
827	28
828	4
829	0
829	3
829	4
830	4
831	3
832	100
833	4
833	15
833	22
833	45
834	36
835	63
836	22
836	33
837	3
837	4
837	7
837	22
837	23
837	45
838	4
839	22
840	4
841	3
841	22
842	4
842	7
843	7
844	4
845	4
845	7
845	59
846	45
847	100
848	4
848	7
849	22
850	22
851	4
852	28
853	4
854	7
855	4
856	4
857	20
858	4
859	63
860	39
860	42
861	4
862	22
862	40
862	45
863	22
864	4
864	22
864	59
865	4
865	7
865	22
866	45
867	4
867	22
868	42
869	4
870	4
871	4
871	22
871	42
872	32
873	3
873	4
874	42
875	20
876	28
877	20
878	3
879	4
880	4
881	4
881	14
881	28
882	3
882	4
883	22
884	45
885	45
886	7
886	19
886	21
886	22
886	25
886	28
886	45
887	22
888	4
889	24
890	4
891	4
891	7
891	15
891	22
892	3
893	3
894	15
894	22
894	45
894	87
895	26
896	3
896	26
896	59
897	4
898	3
898	26
899	67
900	3
901	3
901	26
901	45
901	51
902	23
903	3
903	23
903	24
903	26
904	33
905	3
906	3
907	4
907	22
908	22
909	3
910	7
911	4
912	4
913	28
914	22
915	25
916	51
917	23
917	26
918	22
919	1
920	13
921	4
922	4
922	22
922	45
923	4
923	22
924	37
925	4
926	4
927	28
928	4
929	4
929	5
929	10
930	24
931	3
931	24
932	24
933	4
934	22
935	4
936	22
936	87
937	4
938	4
939	4
940	22
941	4
942	4
943	4
943	45
944	7
945	1
945	4
945	28
946	4
946	25
947	4
948	22
949	100
950	4
951	25
952	49
953	59
954	4
955	4
956	12
956	22
956	45
956	50
956	74
957	45
958	33
958	45
958	50
958	67
958	74
959	22
959	33
959	45
959	50
960	42
961	45
962	4
963	22
964	7
965	3
965	7
966	7
966	22
967	26
968	4
969	4
970	22
971	4
971	22
971	45
972	4
973	23
974	22
974	23
974	45
975	45
976	4
976	22
977	22
977	45
977	47
978	4
978	64
979	22
979	33
980	22
980	39
981	22
982	45
983	22
984	22
985	22
986	4
987	15
988	4
989	24
990	4
991	22
992	22
993	92
994	61
995	28
996	4
997	45
998	22
999	4
1000	4
1001	4
1002	22
1002	45
1003	4
1003	7
1004	25
1005	15
1006	45
1007	45
1008	15
1008	22
1009	4
1010	4
1010	22
1011	100
1012	4
1012	22
1013	4
1014	4
1014	22
1014	28
1015	4
1016	45
1017	28
1018	3
1019	22
1020	3
1020	20
1020	26
1021	22
1022	4
1023	55
1024	7
1025	26
1026	22
1027	35
1028	42
1029	4
1030	23
1031	20
1032	22
1033	4
1033	14
1033	22
1033	24
1033	30
1034	22
1035	7
1035	45
1036	22
1037	25
1038	8
1038	26
1039	4
1040	4
1041	4
1042	26
1043	4
1043	22
1044	4
1045	22
1045	43
1046	4
1047	23
1048	4
1049	22
1049	45
1050	4
1050	7
1050	22
1051	22
1052	4
1053	4
1054	23
1055	3
1056	3
1057	22
1057	100
1058	3
1058	4
1059	22
1059	45
1060	24
1061	4
1061	92
1062	4
1063	22
1064	45
1065	4
1066	45
1067	22
1068	4
1068	61
1069	22
1070	23
1071	15
1071	22
1071	45
1072	4
1073	22
1073	23
1073	33
1074	4
1075	45
1076	3
1077	3
1078	3
1079	24
1080	4
1081	22
1082	4
1083	7
1084	22
1085	92
1086	7
1086	24
1087	30
1088	4
1089	92
1090	24
1091	7
1091	22
1091	28
1092	3
1092	4
1092	7
1092	20
1092	22
1092	28
1092	45
1093	4
1094	63
1095	42
1096	4
1097	4
1098	42
1099	22
1100	3
1101	4
1102	59
1103	3
1103	4
1103	26
1103	42
1104	4
1105	26
1106	20
1107	20
1107	22
1108	4
1108	22
1109	4
1110	22
1111	4
1112	3
1112	4
1112	22
1112	25
1112	28
1112	42
1112	45
1113	4
1113	22
1114	4
1114	22
1114	42
1115	4
1115	22
1115	28
1116	42
1117	4
1118	3
1119	24
1120	22
1121	4
1122	60
1123	22
1124	22
1124	45
1125	4
1126	22
1127	5
1127	14
1127	28
1127	40
1128	5
1129	22
1130	4
1131	5
1132	4
1133	22
1134	4
1135	43
1136	4
1137	4
1138	4
1138	7
1139	7
1139	28
1140	4
1141	22
1142	4
1143	7
1143	21
1143	28
1143	36
1143	37
1143	45
1144	36
1144	37
1144	45
1145	21
1145	28
1145	36
1146	4
1146	68
1147	22
1147	56
1148	15
1149	3
1149	24
1150	4
1150	91
1151	4
1151	5
1152	4
1153	3
1153	22
1154	1
1154	22
1154	33
1154	37
1154	40
1154	45
1155	22
1155	55
1156	7
1156	22
1156	28
1157	4
1157	22
1157	42
1158	33
1158	45
1159	4
1160	22
1161	4
1161	7
1161	22
1161	23
1161	36
1161	45
1162	45
1163	3
1164	4
1164	14
1165	4
1165	26
1166	4
1166	22
1166	25
1167	45
1168	45
1169	67
1170	4
1171	4
1172	4
1173	22
1174	4
1175	4
1175	30
1175	45
1175	77
1176	4
1177	4
1177	12
1177	25
1177	26
1177	30
1178	4
1179	4
1180	4
1180	28
1180	33
1181	4
1182	4
1182	7
1182	22
1183	22
1184	3
1185	15
1185	22
1186	4
1186	7
1186	22
1186	43
1187	42
1188	42
1189	11
1189	12
1189	15
1189	45
1189	50
1189	52
1189	74
1189	82
1190	4
1191	4
1192	7
1193	23
1194	24
1195	3
1195	4
1196	4
1196	7
1196	22
1196	26
1196	33
1197	22
1198	4
1199	4
1200	28
1201	22
1202	4
1203	4
1204	22
1205	45
1206	3
1206	4
1206	22
1207	4
1208	7
1209	7
1210	4
1211	4
1211	7
1211	22
1211	40
1211	48
1211	55
1212	22
1213	4
1214	55
1215	4
1215	7
1215	22
1216	4
1216	7
1216	22
1217	4
1217	7
1217	22
1217	42
1218	22
1218	59
1219	3
1220	22
1221	55
1222	63
1223	4
1223	15
1223	16
1223	17
1223	22
1223	45
1224	0
1224	3
1224	26
1225	3
1225	24
1226	22
1226	24
1227	3
1227	22
1227	24
1227	26
1228	29
1229	3
1230	3
1230	24
1230	26
1231	15
1231	22
1232	4
1233	3
1234	3
1234	20
1235	15
1235	22
1236	4
1236	22
1237	16
1237	45
1238	15
1238	16
1238	17
1238	22
1238	45
1238	87
1239	4
1239	7
1239	22
1239	45
1239	59
1240	100
1241	45
1242	22
1243	4
1244	4
1245	22
1246	3
1246	26
1247	77
1248	75
1249	68
1250	22
1251	66
1252	45
1253	28
1254	28
1255	28
1256	22
1257	4
1257	28
1258	16
1258	45
1258	65
1259	20
1259	22
1259	28
1260	4
1260	28
1261	15
1261	16
1261	17
1261	22
1262	4
1263	4
1264	3
1264	4
1264	22
1264	25
1264	28
1264	35
1264	45
1264	53
1265	22
1266	22
1267	7
1268	4
1269	3
1269	7
1269	22
1269	28
1269	35
1269	45
1269	59
1269	74
1270	3
1270	4
1270	7
1270	15
1270	16
1270	18
1270	22
1270	26
1270	43
1270	45
1270	57
1270	100
1271	22
1271	28
1271	33
1271	42
1271	45
1272	3
1272	22
1272	28
1273	4
1274	22
1274	68
1275	28
1275	45
1276	3
1276	15
1276	42
1277	4
1277	45
1278	62
1279	4
1280	7
1280	22
1281	4
1282	4
1283	4
1284	3
1284	7
1284	45
1284	100
1285	3
1285	7
1285	11
1285	21
1285	23
1286	28
1287	3
1287	4
1287	42
1288	4
1289	4
1289	22
1289	28
1290	4
1290	7
1290	22
1291	3
1291	4
1291	7
1291	22
1291	33
1291	37
1291	47
1291	59
1291	92
1291	100
1292	4
1293	4
1293	5
1293	7
1293	13
1293	22
1294	4
1295	4
1296	4
1296	15
1297	4
1297	15
1298	4
1298	28
1298	31
1298	55
1299	4
1299	5
1299	7
1299	22
1299	30
1300	4
1300	22
1301	4
1301	5
1301	31
1301	55
1302	4
1303	3
1303	4
1303	7
1303	15
1303	20
1303	22
1303	23
1303	25
1303	28
1303	33
1303	35
1303	45
1303	59
1303	62
1304	4
1304	22
1304	59
1305	4
1305	22
1305	59
1306	4
1307	4
1308	3
1308	4
1308	5
1308	7
1308	22
1308	28
1308	34
1308	42
1309	22
1310	4
1311	4
1311	22
1311	42
1311	59
1312	1
1313	4
1314	4
1314	7
1314	22
1314	26
1314	47
1314	100
1315	4
1315	22
1315	28
1315	59
1316	12
1317	4
1318	4
1318	22
1318	55
1319	4
1320	3
1320	4
1321	4
1322	4
1323	42
1324	4
1325	4
1325	7
1326	4
1327	4
1327	22
1327	48
1328	4
1328	7
1328	22
1328	23
1328	53
1329	22
1330	4
1330	7
1331	4
1332	4
1333	22
1334	4
1334	22
1335	24
1336	12
1336	22
1336	26
1336	33
1336	45
1336	53
1336	67
1336	77
1336	81
1337	4
1338	4
1339	23
1340	11
1340	23
1340	33
1340	45
1341	22
1341	33
1341	45
1341	50
1341	67
1341	69
1342	4
1342	7
1343	22
1344	28
1345	37
1346	4
1346	55
1347	23
1347	45
1348	4
1349	4
1349	5
1350	22
1350	45
1351	22
1352	4
1353	15
1353	45
1354	4
1355	3
1355	4
1355	22
1355	28
1355	33
1355	42
1356	22
1357	22
1358	22
1358	28
1358	56
1359	22
1360	4
1361	4
1361	7
1362	4
1362	22
1363	4
1363	45
1364	22
1365	4
1366	4
1366	22
1366	56
1367	4
1368	4
1369	4
1370	22
1371	4
1371	24
1372	22
1373	4
1373	53
1374	22
1375	28
1376	2
1376	22
1376	28
1376	36
1376	55
1377	4
1377	28
1378	4
1378	7
1379	4
1379	7
1379	28
1379	59
1380	4
1380	7
1381	4
1381	28
1381	87
1382	22
1382	67
1383	4
1383	5
1384	4
1385	22
1386	25
1387	22
1388	22
1388	45
1389	12
1389	22
1389	33
1389	45
1389	50
1389	67
1389	89
1390	7
1391	20
1391	22
1392	7
1392	29
1393	22
1393	23
1394	4
1395	4
1396	22
1397	3
1398	22
1399	4
1400	4
1400	7
1400	33
1400	100
1401	14
1402	4
1402	22
1402	28
1402	42
1403	4
1403	22
1404	4
1404	56
1405	4
1406	4
1406	22
1407	4
1407	22
1408	24
1409	4
1409	28
1409	45
1410	3
1411	4
1412	22
1413	4
1413	22
1414	76
1415	3
1415	4
1415	24
1415	26
1415	61
1416	4
1416	42
1417	3
1418	22
1419	4
1419	28
1420	22
1420	24
1420	43
1420	55
1421	22
1422	4
1422	22
1423	3
1424	3
1424	22
1425	4
1426	7
1426	22
1427	22
1427	23
1427	28
1428	22
1429	22
1429	24
1430	22
1430	26
1431	26
1432	4
1432	15
1432	16
1432	22
1432	87
1433	3
1433	4
1433	15
1433	23
1433	33
1433	45
1434	4
1434	15
1434	23
1434	33
1434	45
1435	4
1436	7
1436	22
1437	4
1437	42
1438	4
1439	4
1440	4
1440	22
1441	22
1442	25
1443	7
1444	4
1444	22
1445	15
1445	22
1445	45
1446	15
1446	23
1447	4
1448	15
1449	26
1450	22
1450	33
1450	45
1451	87
1452	7
1453	42
1454	4
1455	4
1456	60
1457	22
1458	15
1458	17
1458	22
1458	35
1459	7
1459	15
1459	16
1459	17
1459	18
1459	22
1459	23
1459	33
1459	45
1460	4
1461	22
1461	100
1462	22
1463	26
1464	0
1464	24
1464	51
1465	4
1465	22
1466	4
1466	7
1466	22
1467	45
1468	4
1468	22
1469	4
1469	22
1470	22
1471	4
1472	4
1472	22
1473	28
1474	22
1475	22
1476	22
1477	22
1478	22
1478	45
1479	7
1480	33
1481	4
1482	23
1483	28
1484	4
1484	55
1485	4
1485	55
1486	26
1487	22
1487	28
1488	4
1489	4
1489	22
1490	22
1491	28
1492	28
1493	22
1494	28
1495	4
1496	7
1497	22
1498	4
1499	4
1500	22
1501	4
1501	22
1501	25
1502	7
1502	22
1503	0
1503	3
1503	26
1504	4
1505	4
1505	22
1505	28
1506	22
1507	28
1508	7
1509	7
1510	22
1511	7
1512	3
1512	22
1512	45
1513	22
1514	22
1515	4
1516	4
1517	4
1518	22
1519	4
1519	22
1520	4
1520	22
1521	22
1521	42
1522	3
1523	4
1524	67
1525	3
1525	26
1526	4
1526	22
1527	1
1528	0
1528	3
1528	13
1528	24
1528	26
1529	7
1529	42
1530	45
1531	22
1532	3
1533	4
1534	4
1535	4
1536	4
1537	22
1538	4
1538	7
1538	22
1538	26
1538	33
1539	22
1540	3
1540	4
1540	7
1541	3
1542	23
1542	45
1543	3
1543	4
1543	23
1543	45
1544	4
1545	4
1546	3
1546	28
1547	22
1548	7
1548	22
1549	22
1549	28
1550	19
1551	3
1551	24
1551	26
1552	22
1553	22
1554	22
1555	4
1555	22
1556	24
1557	7
1557	22
1558	23
1559	4
1559	22
1559	28
1560	4
1561	4
1561	28
1561	55
1562	25
1563	22
1564	22
1565	4
1566	4
1566	20
1566	22
1567	4
1568	4
1569	42
1570	42
1571	3
1572	7
1573	22
1574	3
1574	4
1574	22
1575	4
1576	22
1577	3
1577	7
1577	22
1577	45
1578	55
1579	4
1579	22
1580	4
1580	12
1580	22
1580	61
1581	22
1581	60
1581	100
1582	4
1582	60
1583	4
1583	12
1584	13
1585	4
1585	7
1585	12
1585	22
1585	43
1585	59
1586	4
1587	3
1587	4
1587	22
1588	22
1589	22
1590	4
1591	24
1592	4
1593	25
1593	28
1593	36
1594	4
1594	22
1594	25
1595	3
1596	3
1597	42
1598	19
1598	22
1599	29
1600	22
1601	4
1602	4
1602	42
1603	22
1604	22
1605	3
1606	26
1607	4
1608	19
1609	4
1610	25
1611	45
1612	22
1613	4
1613	22
1614	4
1615	3
1616	45
1617	4
1617	22
1618	3
1618	4
1618	7
1618	22
1618	33
1619	23
1620	3
1620	4
1620	7
1620	20
1620	22
1620	28
1620	42
1620	44
1620	60
1620	100
1621	3
1621	22
1622	3
1623	33
1624	33
1624	45
1625	15
1625	22
1626	22
1626	64
1627	4
1628	4
1628	28
1629	4
1629	5
1630	4
1631	4
1632	28
1633	4
1633	28
1633	42
1634	62
1635	28
1635	60
1636	42
1637	3
1637	4
1637	45
1637	55
1638	7
1638	22
1639	22
1640	22
1641	4
1642	79
1643	4
1643	22
1643	45
1644	4
1645	4
1646	3
1647	4
1647	59
1648	42
1649	22
1650	64
1651	3
1651	4
1651	7
1651	22
1652	22
1653	4
1654	3
1654	15
1655	15
1656	15
1657	55
1658	4
1658	23
1658	45
1658	75
1658	84
1659	3
1660	4
1661	28
1662	4
1662	7
1662	15
1662	22
1663	28
1664	4
1664	7
1664	22
1664	28
1664	45
1665	3
1665	4
1666	22
1667	22
1668	37
1669	23
1670	3
1670	4
1670	22
1670	59
1671	15
1672	81
1673	4
1673	22
1674	3
1675	4
1676	4
1676	20
1676	22
1677	4
1677	7
1677	22
1677	38
1678	4
1678	7
1678	22
1678	27
1678	33
1678	43
1678	45
1678	48
1678	61
1679	4
1680	0
1680	3
1680	4
1680	7
1680	20
1680	22
1680	23
1680	26
1680	45
1681	7
1681	22
1682	4
1683	55
1684	4
1684	7
1684	22
1684	26
1684	42
1685	22
1685	62
1686	38
1686	62
1687	22
1688	22
1689	7
1690	22
1691	3
1691	20
1692	23
1693	26
1693	60
1694	37
1695	28
1696	22
1697	22
1698	4
1698	7
1698	24
1699	4
1700	4
1700	49
1701	3
1701	13
1701	22
1701	24
1702	3
1702	24
1702	26
1703	3
1703	22
1703	23
1704	4
1705	4
1706	45
1707	23
1707	45
1708	7
1709	14
1710	4
1710	7
1711	24
1712	4
1712	22
1713	22
1714	3
1715	7
1715	22
1715	45
1716	22
1717	4
1718	22
1718	28
1719	22
1720	4
1720	22
1721	4
1722	3
1722	24
1723	22
1724	4
1725	15
1726	4
1726	22
1727	4
1728	63
1729	3
1729	4
1730	3
1730	4
1730	24
1731	0
1731	4
1731	45
1732	7
1732	22
1733	22
1734	4
1734	22
1735	28
1736	4
1737	22
1738	4
1738	22
1739	3
1739	4
1739	7
1739	15
1739	22
1739	23
1739	45
1739	48
1740	3
1740	4
1740	15
1740	22
1741	45
1742	4
1743	4
1744	4
1744	7
1744	59
1745	4
1746	4
1747	45
1748	22
1748	34
1749	3
1750	25
1751	7
1752	52
1753	97
1754	13
1754	42
1755	45
1756	45
1757	4
1758	4
1759	24
1760	4
1761	4
1761	22
1762	45
1763	4
1764	4
1764	67
1765	3
1766	4
1767	7
1767	22
1767	28
1768	28
1769	22
1770	7
1771	22
1771	48
1772	22
1773	3
1773	26
1774	15
1774	45
1775	22
1776	22
1776	45
1777	40
1778	4
1779	22
1780	22
1780	45
1781	4
1782	4
1783	4
1783	22
1783	23
1784	4
1785	4
1786	4
1787	45
1788	3
1789	4
1790	4
1791	22
1792	22
1792	23
1793	4
1794	22
1795	23
1796	4
1797	3
1798	7
1799	28
1800	4
1801	45
1802	42
1803	7
1803	22
1804	22
1805	22
1806	22
1807	4
1808	11
1809	4
1810	3
1810	4
1810	26
1811	4
1811	7
1812	4
1812	7
1812	28
1813	4
1814	4
1815	22
1816	4
1816	22
1817	3
1818	4
1819	4
1819	42
1820	4
1821	22
1821	28
1822	4
1822	28
1823	4
1823	22
1823	23
1823	45
1824	45
1825	4
1825	22
1826	4
1826	20
1826	22
1826	23
1826	45
1826	47
1827	4
1827	22
1828	25
1829	45
1830	3
1831	26
1832	4
1833	4
1833	45
1834	23
1835	22
1835	45
1836	24
1836	45
1837	4
1838	22
1839	25
1840	26
1840	45
1841	3
1841	19
1841	22
1841	47
1842	28
1843	4
1844	4
1844	22
1845	22
1846	4
1846	7
1847	4
1847	7
1848	7
1849	25
1850	42
1851	22
1852	4
1852	7
1852	22
1852	42
1852	45
1853	4
1853	7
1853	22
1853	42
1853	45
1854	4
1854	7
1854	22
1854	42
1854	45
1855	4
1855	7
1855	22
1855	42
1855	45
1856	36
1857	36
1858	4
1858	45
1859	45
1860	3
1861	22
1862	36
1862	49
1863	45
1864	26
1865	4
1865	22
1865	45
1866	4
1866	22
1867	4
1867	7
1867	22
1868	7
1868	22
1868	43
1868	59
1869	4
1869	7
1869	22
1869	34
1869	58
1869	59
1870	4
1870	22
1870	28
1871	22
1872	4
1873	22
1874	59
1875	4
1875	7
1875	22
1876	4
1877	4
1877	22
1878	45
1879	22
1879	38
1880	100
1881	7
1882	3
1883	92
1884	4
1885	4
1886	22
1887	3
1888	22
1889	3
1889	4
1890	3
1890	4
1891	22
1892	45
1893	3
1894	3
1894	9
1894	20
1894	23
1894	42
1895	3
1895	4
1895	15
1895	20
1895	22
1895	33
1895	45
1896	22
1897	4
1897	28
1897	42
1897	45
1898	24
1899	22
1900	4
1901	4
1902	3
1903	26
1904	22
1904	36
1905	7
1905	42
1906	4
1906	15
1906	22
1906	23
1906	45
1906	99
1907	4
1907	19
1907	22
1907	42
1908	4
1909	23
1909	45
1910	4
1910	7
1910	11
1910	15
1910	22
1910	23
1910	42
1910	45
1911	4
1912	3
1912	4
1912	45
1913	36
1914	4
1915	4
1916	28
1917	53
1918	4
1919	4
1920	7
1921	7
