 0 1 2 3 4 5
126 -1.6725098 -1.4360828 -2.5621223 -1.6253556 -1.3364573 -3.280493
127 -1.7285285 -1.4152833 -2.608026 -1.6229086 -1.327347 -3.1369724
128 -1.6692481 -1.6138473 -2.5328946 -1.4893892 -1.3388778 -3.0919716
129 -1.954168 -1.631094 -2.5588727 -1.4177412 -1.1425042 -3.732596
130 -1.6361743 -1.7230315 -2.564832 -1.2920095 -1.3931912 -3.618596
131 -1.4927555 -1.9580745 -2.3440177 -1.4663758 -1.2834496 -3.4954214
132 -1.7048069 -1.8347381 -2.5635128 -1.3157554 -1.2842696 -3.3137565
133 -1.5630499 -1.6127367 -2.5419064 -1.5659127 -1.3466928 -3.1361446
134 -1.7911147 -1.5484104 -2.7279358 -1.4964217 -1.294868 -2.8573253
135 -1.8704237 -1.6751016 -2.6343393 -1.4963222 -1.09659 -3.543032
136 -1.7049801 -1.4431711 -2.5047314 -1.5213016 -1.4144943 -3.2474558
137 -1.9933603 -1.5504878 -2.57687 -1.6156709 -1.0452354 -3.6792934
138 -1.6377083 -1.6731291 -2.518688 -1.4224422 -1.3288889 -3.459195
139 -1.7335566 -1.3357245 -2.5281448 -1.8316118 -1.2489021 -3.3933587
140 -1.7849956 -1.7007575 -2.464501 -1.5076032 -1.1346598 -3.8334854
141 -1.6185449 -1.9661922 -2.5023367 -1.2626328 -1.3227843 -3.4857726
142 -2.0199726 -1.2243409 -2.7199833 -1.852986 -1.1413484 -3.462306
143 -1.710315 -1.7279307 -2.5669155 -1.4519279 -1.2642992 -3.03215
144 -1.9039562 -1.5605562 -2.661374 -1.5222502 -1.1186965 -3.6410437
145 -1.865833 -1.521352 -2.5730627 -1.6156962 -1.170985 -3.1772223
146 -1.9346386 -1.361803 -2.6827419 -1.7698247 -1.1650937 -3.0222125
147 -2.2661617 -1.163599 -2.8448424 -1.7539254 -1.1518364 -3.3066592
148 -1.7286632 -1.7256624 -2.5915926 -1.3081855 -1.3425064 -3.269577
149 -1.8710257 -1.5758275 -2.5205073 -1.7256372 -1.0595844 -3.3778775
150 -1.8371919 -1.5320394 -2.609424 -1.6352212 -1.1771811 -3.0363626
151 -2.0859816 -1.2847661 -2.629843 -1.7719915 -1.1242893 -3.437888
152 -1.8131628 -1.6288651 -2.4735944 -1.5747882 -1.1441818 -3.4772098
153 -1.8182806 -1.6468234 -2.5030537 -1.5976444 -1.108239 -3.4838996
154 -1.8337617 -1.5559491 -2.6833382 -1.6013964 -1.234597 -2.6838694
155 -1.6122768 -1.7699503 -2.3619852 -1.3627013 -1.3604047 -3.7521513
156 -1.907909 -1.2911054 -2.618732 -1.6336379 -1.2592099 -3.7029214
157 -1.8551902 -1.3863828 -2.68459 -1.517027 -1.3538201 -3.0420918
158 -1.673378 -1.4268022 -2.52559 -1.6117882 -1.3717684 -3.2413077
159 -1.9292203 -1.539186 -2.4483507 -1.7176762 -1.0488088 -3.7334888
160 -1.8541481 -1.6118258 -2.6393948 -1.5340815 -1.102621 -3.6955826
161 -1.9820361 -1.3835777 -2.8123899 -1.6958278 -1.1176338 -3.194915
162 -2.1157203 -1.4083506 -2.824166 -1.7852771 -1.0129554 -3.1087956
163 -2.0921443 -1.435564 -2.5460448 -1.8586429 -0.9573412 -3.8917563
164 -1.7617575 -1.4025944 -2.5034404 -1.7039824 -1.2852217 -3.1712885
165 -1.4799664 -1.7945185 -2.3805664 -1.4480692 -1.3615365 -3.8005419
166 -1.6858214 -1.802462 -2.3580797 -1.4632607 -1.1887319 -3.956701
167 -1.8231955 -1.5071704 -2.73112 -1.5789636 -1.2518167 -2.8195038
168 -1.775847 -1.6312597 -2.4261906 -1.7746425 -1.0432453 -3.6988947
169 -1.7575983 -1.6074103 -2.4389474 -1.665037 -1.1127758 -3.8142743
170 -1.7273908 -1.3474483 -2.5302954 -1.5878776 -1.4140321 -3.3468647
171 -1.7103051 -1.5262938 -2.5623622 -1.6741983 -1.240731 -3.0345516
172 -2.066991 -1.3318185 -2.7980237 -1.6874819 -1.151429 -3.050454
173 -1.8045808 -1.3899269 -2.6968174 -1.5985147 -1.3243496 -2.9804347
174 -1.8289739 -1.4317563 -2.7885866 -1.4974933 -1.3383663 -2.9363203
175 -1.7531055 -1.7369242 -2.5705423 -1.4485221 -1.2435155 -2.9774237
176 -1.9959474 -1.5624865 -2.6218991 -1.6851227 -1.0065258 -3.4760907
177 -1.5593257 -1.8947794 -2.3694775 -1.3721185 -1.3380557 -3.5093374
178 -1.9175026 -1.4650483 -2.643278 -1.756117 -1.1251698 -2.927697
179 -1.8677413 -1.5292293 -2.6274831 -1.5256493 -1.205749 -3.228477
180 -1.6099023 -1.7892151 -2.414263 -1.4333994 -1.2880857 -3.5310798
181 -1.5561775 -1.9132884 -2.5341988 -1.3779116 -1.2975302 -3.3014605
182 -1.7201214 -1.5449629 -2.5286696 -1.5149832 -1.3236812 -3.1723459
183 -1.7180297 -1.5306553 -2.6862574 -1.4747946 -1.3490338 -3.0420947
184 -1.7358445 -1.6454991 -2.5943904 -1.4747794 -1.2711512 -3.0617998
185 -1.6634126 -1.7639353 -2.5847611 -1.3395362 -1.3181474 -3.3776479
186 -1.7844838 -1.6132349 -2.638619 -1.4741719 -1.276092 -2.9314399
187 -1.6848869 -1.4821849 -2.593211 -1.5527899 -1.3537569 -3.1538038
188 -1.751375 -1.5262177 -2.7497427 -1.4075081 -1.3970933 -2.9356327
189 -1.831528 -1.3772275 -2.7094927 -1.4740419 -1.4075906 -3.0522285
190 -1.9420538 -1.3405094 -2.646029 -1.7012274 -1.1601815 -3.573501
191 -1.8045374 -1.49564 -2.7038908 -1.5834534 -1.2834347 -2.7798016
192 -1.510638 -1.7736231 -2.3959188 -1.394073 -1.3958604 -3.7835345
193 -1.472905 -1.8688239 -2.3531284 -1.4659495 -1.3472764 -3.4880862
194 -1.9999509 -1.3756019 -2.6685653 -1.8906223 -1.0311742 -3.3508885
195 -2.0680537 -1.2219002 -2.6316805 -1.7621696 -1.1847618 -3.525055
196 -1.9417071 -1.4961236 -2.6049788 -1.640559 -1.0752608 -3.7482347
197 -1.8091269 -1.5191836 -2.501003 -1.6858444 -1.1369616 -3.5325737
198 -2.0132728 -1.3969576 -2.7510405 -1.5776527 -1.1662493 -3.2901845
199 -1.7477585 -1.6559982 -2.430639 -1.6563227 -1.0978901 -3.7924397
200 -1.9919342 -1.5307825 -2.5766199 -1.4906693 -1.1355469 -3.7008016
201 -1.8260059 -1.5401306 -2.708044 -1.319691 -1.4133635 -3.0494947
202 -1.7202098 -1.444395 -2.6032877 -1.6052792 -1.3268753 -3.102994
203 -2.0182228 -1.3585231 -2.743942 -1.6716156 -1.166079 -3.0742836
204 -1.6125008 -1.4455266 -2.5047174 -1.6077311 -1.410578 -3.2455502
205 -2.0983841 -1.2013226 -2.8119779 -1.8506441 -1.1304991 -3.311666
206 -1.671871 -1.7120614 -2.5363905 -1.2586851 -1.4290216 -3.5442796
207 -1.6959891 -1.6540008 -2.4054337 -1.6273519 -1.1406829 -3.962102
208 -1.98281 -1.2456611 -2.6432152 -1.8195975 -1.1757833 -3.418326
209 -1.9993949 -1.3123047 -2.6892724 -1.6305959 -1.2169125 -3.3382902
210 -1.9285719 -1.5751368 -2.5764205 -1.4830838 -1.1391735 -3.7050428
211 -1.776544 -1.7062253 -2.4676907 -1.580941 -1.0859729 -3.8587973
212 -1.6381513 -1.7237972 -2.5468688 -1.3258789 -1.3873303 -3.392149
213 -1.534443 -1.9286553 -2.559921 -1.2944516 -1.3740683 -3.3625584
214 -1.8732973 -1.4430273 -2.716549 -1.6513228 -1.2414787 -2.7596004
215 -2.1491916 -1.2487439 -2.789074 -1.7890458 -1.1106756 -3.2539158
216 -1.8983511 -1.6083086 -2.6439834 -1.5964112 -1.0835704 -3.2735038
217 -1.8713486 -1.6171151 -2.4250686 -1.7931454 -0.99638057 -3.751081
218 -1.5882447 -1.5495113 -2.5283406 -1.5237911 -1.3949381 -3.274377
219 -2.1788604 -1.2988249 -2.883162 -1.8533776 -1.0195174 -3.2053711
220 -1.9012964 -1.5998627 -2.6728508 -1.4395921 -1.1465088 -3.6937997
221 -2.127155 -1.2953696 -2.6937222 -1.8248138 -1.0615623 -3.434661
222 -1.7588603 -1.5376612 -2.6825027 -1.5169624 -1.3062472 -2.913743
223 -1.8314517 -1.529976 -2.5019953 -1.6372837 -1.1507138 -3.4920459
224 -1.5095514 -1.7516346 -2.3538435 -1.3669842 -1.4619069 -3.736849
225 -1.709085 -1.4121842 -2.5470345 -1.614792 -1.3661493 -3.1459718
226 -1.9055321 -1.330457 -2.7248242 -1.6135693 -1.2971334 -3.0189424
227 -1.6360772 -1.6489829 -2.416371 -1.5170282 -1.3049507 -3.4046474
228 -1.7301503 -1.8011401 -2.5045085 -1.1862861 -1.4276811 -3.4835505
229 -2.0289538 -1.1866329 -2.697331 -1.8758771 -1.1677746 -3.4541068
230 -2.1221504 -1.31022 -2.7431264 -1.7632475 -1.097691 -3.1949391
231 -1.6554084 -1.7732317 -2.569427 -1.214185 -1.4344916 -3.5959425
232 -1.9846686 -1.3187711 -2.751848 -1.7350135 -1.1726508 -3.0931902
233 -1.7256205 -1.4385234 -2.5467548 -1.6636281 -1.3210776 -2.9952078
234 -1.983993 -1.328906 -2.5756614 -1.6920407 -1.1864057 -3.437318
235 -2.092708 -1.2833068 -2.7721047 -1.7759558 -1.128304 -3.1214204
236 -1.7909223 -1.6084671 -2.7023802 -1.5381086 -1.2471573 -2.7512736
237 -1.9043883 -1.3873136 -2.667308 -1.8008263 -1.1467984 -3.014148
238 -1.8189822 -1.6704032 -2.458716 -1.5550473 -1.1043382 -3.8404527
239 -2.1293964 -1.3666273 -2.8292098 -1.6585169 -1.1071392 -3.0760386
240 -1.5955638 -1.8788527 -2.5684166 -1.2322328 -1.4143188 -3.409676
241 -1.8420624 -1.5354931 -2.695968 -1.4807221 -1.3154664 -2.7668357
242 -1.4797577 -1.8828797 -2.3404086 -1.4395127 -1.341306 -3.6761432
243 -1.6294409 -1.8241785 -2.536705 -1.264405 -1.3824828 -3.502497
244 -1.4884351 -1.8922198 -2.3736246 -1.2952262 -1.44965 -3.8209524
245 -1.851183 -1.5645605 -2.560512 -1.5973537 -1.167127 -3.1509273
246 -1.9229041 -1.5547963 -2.6149988 -1.5507609 -1.1289651 -3.3824642
247 -1.7918284 -1.3572186 -2.6872103 -1.6053375 -1.3512251 -3.033348
248 -1.6491386 -1.7745097 -2.5807288 -1.4508765 -1.2670197 -3.0690641
249 -1.8475418 -1.4099329 -2.6530633 -1.6713505 -1.2111857 -3.1714156
250 -1.9379258 -1.5703967 -2.6245453 -1.6842264 -1.0234697 -3.4858322
251 -1.9631437 -1.354243 -2.6410606 -1.4137827 -1.3658574 -3.4491637
252 -1.9293915 -1.445087 -2.7521958 -1.6956921 -1.1421976 -2.9438777
253 -1.6705334 -1.611593 -2.5313702 -1.492579 -1.3369936 -3.0942786
254 -1.8415277 -1.4246283 -2.7305698 -1.6144091 -1.2888846 -2.7959197
255 -1.8413011 -1.5289944 -2.7047787 -1.4241611 -1.330612 -2.9426727
256 -2.0831983 -1.3444625 -2.6313093 -1.997648 -0.99528086 -3.2825832
257 -2.0653138 -1.2653913 -2.823347 -1.5910807 -1.2160294 -3.4553623
258 -1.982111 -1.3973372 -2.6418364 -1.7652231 -1.1245091 -3.0412192
259 -1.671541 -1.5297372 -2.5513115 -1.58144 -1.3149102 -3.1397464
260 -2.0945017 -1.3269057 -2.8585112 -1.625067 -1.1472392 -3.223721
261 -1.7593844 -1.4233193 -2.5959377 -1.5767598 -1.3476858 -3.081818
262 -1.7546234 -1.6612692 -2.4696567 -1.7216387 -1.0446289 -3.8203273
263 -1.8794483 -1.5254719 -2.6644201 -1.6088316 -1.1659436 -3.027886
264 -2.0704103 -1.3130031 -2.7640412 -1.750928 -1.1306002 -3.0929859
265 -2.0443063 -1.258959 -2.783349 -1.6752995 -1.2175261 -3.1811943
266 -1.9135451 -1.4751446 -2.6652853 -1.5777045 -1.1655052 -3.3268795
267 -1.9751081 -1.2107768 -2.6759748 -1.7374583 -1.2241834 -3.7097542
268 -2.0135717 -1.4561291 -2.7919695 -1.6337059 -1.1015395 -3.1125422
269 -1.8317934 -1.5776128 -2.4071257 -1.6154454 -1.1243055 -3.9295552
270 -1.815165 -1.419843 -2.7320762 -1.663112 -1.2715476 -2.806644
271 -2.0147 -1.299088 -2.8570733 -1.803997 -1.1060787 -3.1959057
272 -1.928771 -1.4369891 -2.6496603 -1.6638346 -1.1589723 -3.143392
273 -1.6588048 -1.7646708 -2.553502 -1.3041782 -1.3695605 -3.3533316
274 -1.8510387 -1.6867967 -2.6232617 -1.4255922 -1.1451333 -3.6230478
275 -2.0381114 -1.2753878 -2.680513 -1.7613821 -1.137841 -3.5214226
276 -1.9187557 -1.3542325 -2.6459346 -1.7156677 -1.1657081 -3.4240413
277 -1.7959334 -1.542245 -2.7841587 -1.5668426 -1.1951885 -3.0576909
278 -1.4984429 -1.7197981 -2.32505 -1.4521239 -1.4115486 -3.8257015
279 -1.8801984 -1.5533851 -2.5322938 -1.6325922 -1.1129181 -3.4292305
280 -1.6100441 -1.6942391 -2.4746757 -1.5319238 -1.285879 -3.227289
281 -1.6455634 -1.4271164 -2.615492 -1.5399529 -1.422656 -3.2570884
282 -1.7241261 -1.3542843 -2.5521655 -1.6612484 -1.3623596 -3.2271914
283 -1.7929586 -1.6083858 -2.7316375 -1.3682168 -1.3567172 -2.8798237
284 -2.020255 -1.2824298 -2.8125699 -1.6662306 -1.1751108 -3.4350882
285 -1.7939472 -1.5362056 -2.645563 -1.5709994 -1.269423 -2.8352304
286 -1.7330682 -1.5433142 -2.5086253 -1.7064524 -1.2337451 -2.891399
287 -2.0924757 -1.3474604 -2.7443132 -1.7429702 -1.0976077 -3.1290722
288 -1.8337617 -1.5559491 -2.6833382 -1.6013964 -1.234597 -2.6838694
289 -1.9309677 -1.3929772 -2.6351118 -1.780483 -1.1003443 -3.392242
290 -1.7048568 -1.6753755 -2.5744715 -1.4390619 -1.3058603 -3.0644357
291 -1.783479 -1.7082684 -2.3976963 -1.5458972 -1.1145474 -3.9815333
292 -1.6112226 -1.4706228 -2.5555801 -1.5442445 -1.4068367 -3.3657181
293 -1.9872131 -1.302004 -2.6658726 -1.7279122 -1.1824489 -3.291015
294 -2.374827 -1.1769947 -2.78969 -2.2063043 -0.9130405 -3.6528773
295 -1.7198344 -1.6519734 -2.5411754 -1.3451087 -1.356086 -3.433296
296 -1.6665077 -1.5224233 -2.5138214 -1.5063109 -1.3686483 -3.3304663
297 -1.9107257 -1.36867 -2.6308625 -1.8229506 -1.1093678 -3.3740735
298 -1.9911894 -1.4269047 -2.7132657 -1.6004775 -1.1087961 -3.6753669
299 -1.7217356 -1.5132257 -2.5099938 -1.4424125 -1.4024822 -3.2851582
300 -2.1161573 -1.2047491 -2.8021598 -1.8429272 -1.1280482 -3.2956915
301 -1.5797801 -1.7977989 -2.5743375 -1.4092252 -1.2961228 -3.3758473
302 -1.61733 -1.5331059 -2.5130877 -1.6460505 -1.3314795 -3.04085
303 -1.7214048 -1.6938996 -2.503283 -1.4053454 -1.2875632 -3.3713508
304 -1.7495723 -1.4186347 -2.4934425 -1.6998885 -1.2816663 -3.1892183
305 -1.8437974 -1.6598191 -2.6147962 -1.5745877 -1.0695338 -3.5695968
306 -1.9566462 -1.5822468 -2.6094477 -1.5599213 -1.0601559 -3.7711375
307 -1.8701571 -1.4588487 -2.6620493 -1.7411157 -1.1428429 -3.0086944
308 -1.793994 -1.5989802 -2.5055737 -1.570266 -1.1598203 -3.559899
309 -1.7561572 -1.5163088 -2.4207823 -1.6357448 -1.184485 -4.0058393
310 -2.1784432 -1.288887 -2.788265 -1.8209385 -1.0620534 -3.1686985
311 -1.7558217 -1.4833783 -2.5528917 -1.6277853 -1.287775 -2.9905298
312 -1.9282857 -1.3159692 -2.667446 -1.7698011 -1.1867108 -3.1852233
313 -1.9742061 -1.2666625 -2.6976123 -1.7652777 -1.167619 -3.5150683
314 -1.9187387 -1.3450704 -2.6613681 -1.8618985 -1.1297481 -3.115821
315 -1.79964 -1.566973 -2.705537 -1.317236 -1.4083366 -3.0638676
316 -1.718946 -1.7033943 -2.4229805 -1.7126865 -1.0553231 -3.8367653
317 -1.8261094 -1.4103346 -2.5896668 -1.6762072 -1.2672743 -2.972517
318 -1.62324 -1.7980146 -2.3613844 -1.5036786 -1.2450787 -3.4235861
319 -2.0798354 -1.2011318 -2.7994509 -1.822568 -1.1529503 -3.3231764
320 -1.8600153 -1.4205127 -2.623762 -1.7511524 -1.16702 -3.0934982
321 -1.5739467 -1.8858874 -2.5754268 -1.2971047 -1.354922 -3.3911736
322 -1.7331184 -1.7443923 -2.5447133 -1.299035 -1.3412275 -3.332564
323 -1.7632827 -1.6139888 -2.5147767 -1.5564241 -1.2003572 -3.308513
324 -1.9711344 -1.472783 -2.7572045 -1.6425761 -1.1292083 -2.972489
